pricingdate,priceclose,r1,signal,prediction_state,ret,strategy,long-cash,long-short
2012-05-29,500.89000368118286,-0.0065451341057636,0,1.0,-0.0065451341057636,-0.0065451341057636,-0.0065451341057636,-0.0065451341057636
2012-05-30,496.7700037956238,-0.0082253585723013,0,1.0,-0.0082253585723013,-0.0082253585723013,-0.0082253585723013,-0.0082253585723013
2012-05-31,493.7800064086914,-0.0060188766714717,0,1.0,-0.0060188766714717,-0.0060188766714717,-0.0060188766714717,-0.0060188766714717
2012-06-01,480.659996509552,-0.0265705571891468,0,1.0,-0.0265705571891468,-0.0265705571891468,-0.0265705571891468,-0.0265705571891468
2012-06-04,476.8400115966797,-0.0079473743199188,0,1.0,-0.0079473743199188,-0.0079473743199188,-0.0079473743199188,-0.0079473743199188
2012-06-05,484.53999662399286,0.0161479423707129,1,1.0,0.0161479423707129,0.0161479423707129,0.0161479423707129,0.0161479423707129
2012-06-06,493.60998582839966,0.0187187626771812,1,1.0,0.0187187626771812,0.0187187626771812,0.0187187626771812,0.0187187626771812
2012-06-07,490.5299983024597,-0.0062397188354504,0,1.0,-0.0062397188354504,-0.0,-0.0,0.0062397188354504
2012-06-08,493.7600073814392,0.0065847330237851,1,0.0,0.0065847330237851,0.0065847330237851,0.0065847330237851,0.0065847330237851
2012-06-11,483.7300057411194,-0.0203135156561423,0,1.0,-0.0203135156561423,-0.0,-0.0,0.0203135156561423
2012-06-12,488.8100047111511,0.010501723915697,1,0.0,0.010501723915697,0.010501723915697,0.010501723915697,0.010501723915697
2012-06-13,484.989990234375,-0.0078149269449455,0,1.0,-0.0078149269449455,-0.0078149269449455,-0.0078149269449455,-0.0078149269449455
2012-06-14,487.78999614715576,0.0057733272215116,1,1.0,0.0057733272215116,0.0057733272215116,0.0057733272215116,0.0057733272215116
2012-06-15,491.1299991607666,0.0068472150720435,1,1.0,0.0068472150720435,0.0068472150720435,0.0068472150720435,0.0068472150720435
2012-06-18,495.49000883102417,0.0088775063174879,1,1.0,0.0088775063174879,0.0088775063174879,0.0088775063174879,0.0088775063174879
2012-06-19,493.78000831604,-0.0034511301630852,0,1.0,-0.0034511301630852,-0.0034511301630852,-0.0034511301630852,-0.0034511301630852
2012-06-20,493.9999928474426,0.0004455112149088,1,1.0,0.0004455112149088,0.0004455112149088,0.0004455112149088,0.0004455112149088
2012-06-21,481.75999307632446,-0.0247773278306465,0,1.0,-0.0247773278306465,-0.0,-0.0,0.0247773278306465
2012-06-22,489.0000033378601,0.0150282513400581,1,0.0,0.0150282513400581,0.0,0.0,-0.0150282513400581
2012-06-25,480.8500075340271,-0.0166666579717833,0,0.0,-0.0166666579717833,-0.0,-0.0,0.0166666579717833
2012-06-26,481.5299935340882,0.0014141332835746,1,0.0,0.0014141332835746,0.0,0.0,-0.0014141332835746
2012-06-27,487.3900060653687,0.0121695691025851,1,0.0,0.0121695691025851,0.0121695691025851,0.0121695691025851,0.0121695691025851
2012-06-28,474.099995136261,-0.0272677132557478,0,1.0,-0.0272677132557478,-0.0,-0.0,0.0272677132557478
2012-06-29,516.8799939155579,0.0902341261720567,1,0.0,0.0902341261720567,0.0,0.0,-0.0902341261720567
2012-07-02,517.3600077629088,0.0009286756171675,1,0.0,0.0009286756171675,0.0009286756171675,0.0009286756171675,0.0009286756171675
2012-07-03,521.9800052642821,0.0089299471007633,1,1.0,0.0089299471007633,0.0089299471007633,0.0089299471007633,0.0089299471007633
2012-07-05,521.6300001144408,-0.0006705336340692,0,1.0,-0.0006705336340692,-0.0006705336340692,-0.0006705336340692,-0.0006705336340692
2012-07-06,514.2499971389769,-0.0141479649825446,0,1.0,-0.0141479649825446,-0.0141479649825446,-0.0141479649825446,-0.0141479649825446
2012-07-09,512.2499957084657,-0.0038891617727534,0,1.0,-0.0038891617727534,-0.0038891617727534,-0.0038891617727534,-0.0038891617727534
2012-07-10,507.9100012779237,-0.0084724147718919,0,1.0,-0.0084724147718919,-0.0084724147718919,-0.0084724147718919,-0.0084724147718919
2012-07-11,507.6099920272827,-0.0005906740365143,0,1.0,-0.0005906740365143,-0.0,-0.0,0.0005906740365143
2012-07-12,510.1900019645691,0.0050826618423769,1,0.0,0.0050826618423769,0.0,0.0,-0.0050826618423769
2012-07-13,514.5700030326843,0.0085850390075252,1,0.0,0.0085850390075252,0.0085850390075252,0.0085850390075252,0.0085850390075252
2012-07-16,514.889997959137,0.0006218685981824,1,1.0,0.0006218685981824,0.0006218685981824,0.0006218685981824,0.0006218685981824
2012-07-17,516.3200016021729,0.0027772993235526,1,1.0,0.0027772993235526,0.0,0.0,-0.0027772993235526
2012-07-18,524.7899966239928,0.016404545621973,1,0.0,0.016404545621973,0.016404545621973,0.016404545621973,0.016404545621973
2012-07-19,526.3400049209595,0.0029535782064022,1,1.0,0.0029535782064022,0.0029535782064022,0.0029535782064022,0.0029535782064022
2012-07-20,517.5400047302246,-0.0167192311214428,0,1.0,-0.0167192311214428,-0.0167192311214428,-0.0167192311214428,-0.0167192311214428
2012-07-23,510.1500024795532,-0.0142790937572517,0,1.0,-0.0142790937572517,-0.0142790937572517,-0.0142790937572517,-0.0142790937572517
2012-07-24,503.5300006866455,-0.0129765789684045,0,1.0,-0.0129765789684045,-0.0,-0.0,0.0129765789684045
2012-07-25,506.5200152397156,0.0059381060691372,1,0.0,0.0059381060691372,0.0059381060691372,0.0059381060691372,0.0059381060691372
2012-07-26,509.1200113296509,0.0051330569606511,1,1.0,0.0051330569606511,0.0,0.0,-0.0051330569606511
2012-07-27,517.7099900245667,0.0168722079347884,1,0.0,0.0168722079347884,0.0168722079347884,0.0168722079347884,0.0168722079347884
2012-07-30,515.0899930000305,-0.0050607426455336,0,1.0,-0.0050607426455336,-0.0050607426455336,-0.0050607426455336,-0.0050607426455336
2012-07-31,513.7299904823303,-0.002640320208473,0,1.0,-0.002640320208473,-0.002640320208473,-0.002640320208473,-0.002640320208473
2012-08-01,512.9099984169006,-0.0015961537784855,0,1.0,-0.0015961537784855,-0.0015961537784855,-0.0015961537784855,-0.0015961537784855
2012-08-02,509.5299940109253,-0.0065898586816551,0,1.0,-0.0065898586816551,-0.0,-0.0,0.0065898586816551
2012-08-03,513.7599978446959,0.0083017759179846,1,0.0,0.0083017759179846,0.0,0.0,-0.0083017759179846
2012-08-06,518.4099850654602,0.0090508938809397,1,0.0,0.0090508938809397,0.0,0.0,-0.0090508938809397
2012-08-07,523.0200028419495,0.0088926099212907,1,0.0,0.0088926099212907,0.0088926099212907,0.0088926099212907,0.0088926099212907
2012-08-08,519.5199966430664,-0.0066919165230104,0,1.0,-0.0066919165230104,-0.0,-0.0,0.0066919165230104
2012-08-09,523.720000743866,0.0080843935323728,1,0.0,0.0080843935323728,0.0,0.0,-0.0080843935323728
2012-08-10,526.6499967575073,0.0055945849107914,1,0.0,0.0055945849107914,0.0055945849107914,0.0055945849107914,0.0055945849107914
2012-08-13,524.4399929046632,-0.0041963426686619,0,1.0,-0.0041963426686619,-0.0041963426686619,-0.0041963426686619,-0.0041963426686619
2012-08-14,521.9599900245667,-0.0047288591900871,0,1.0,-0.0047288591900871,-0.0,-0.0,0.0047288591900871
2012-08-15,524.4299969673157,0.0047321767759109,1,0.0,0.0047321767759109,0.0,0.0,-0.0047321767759109
2012-08-16,531.7100043296814,0.0138817523872865,1,0.0,0.0138817523872865,0.0,0.0,-0.0138817523872865
2012-08-17,532.4499945640564,0.0013917177189619,1,0.0,0.0013917177189619,0.0,0.0,-0.0013917177189619
2012-08-20,531.1000075340271,-0.0025354250048111,0,0.0,-0.0025354250048111,-0.0,-0.0,0.0025354250048111
2012-08-21,532.410005569458,0.0024665750646726,1,0.0,0.0024665750646726,0.0024665750646726,0.0024665750646726,0.0024665750646726
2012-08-22,531.3600034713745,-0.0019721682295591,0,1.0,-0.0019721682295591,-0.0019721682295591,-0.0019721682295591,-0.0019721682295591
2012-08-23,527.4200010299684,-0.0074149398066587,0,1.0,-0.0074149398066587,-0.0,-0.0,0.0074149398066587
2012-08-24,528.4299955368042,0.0019149719480937,1,0.0,0.0019149719480937,0.0,0.0,-0.0019149719480937
2012-08-27,529.2999987602234,0.0016463925794663,1,0.0,0.0016463925794663,0.0016463925794663,0.0016463925794663,0.0016463925794663
2012-08-28,529.9100046157837,0.0011524765860364,1,1.0,0.0011524765860364,0.0011524765860364,0.0011524765860364,0.0011524765860364
2012-08-29,529.1699914932251,-0.0013964883019997,0,1.0,-0.0013964883019997,-0.0,-0.0,0.0013964883019997
2012-08-30,522.4700002670288,-0.012661321189605,0,0.0,-0.012661321189605,-0.0,-0.0,0.012661321189605
2012-08-31,524.2700061798097,0.0034451852007977,1,0.0,0.0034451852007977,0.0,0.0,-0.0034451852007977
2012-09-04,525.2699904441833,0.0019073840818404,1,0.0,0.0019073840818404,0.0,0.0,-0.0019073840818404
2012-09-05,527.2499971389769,0.0037695027905921,1,0.0,0.0037695027905921,0.0037695027905921,0.0037695027905921,0.0037695027905921
2012-09-06,540.1399998664856,0.0244476108059814,1,1.0,0.0244476108059814,0.0,0.0,-0.0244476108059814
2012-09-07,541.9499950408937,0.0033509741453241,1,0.0,0.0033509741453241,0.0,0.0,-0.0033509741453241
2012-09-10,532.2599921226501,-0.017879883765867,0,0.0,-0.017879883765867,-0.017879883765867,-0.017879883765867,-0.017879883765867
2012-09-11,529.2399878501892,-0.0056739268724992,0,1.0,-0.0056739268724992,-0.0,-0.0,0.0056739268724992
2012-09-12,533.4000024795532,0.007860355840197,1,0.0,0.007860355840197,0.007860355840197,0.007860355840197,0.007860355840197
2012-09-13,543.6199884414673,0.0191600785796881,1,1.0,0.0191600785796881,0.0,0.0,-0.0191600785796881
2012-09-14,549.3699979782103,0.0105772592233559,1,0.0,0.0105772592233559,0.0105772592233559,0.0105772592233559,0.0105772592233559
2012-09-17,547.5200018882751,-0.0033674865696045,0,1.0,-0.0033674865696045,-0.0033674865696045,-0.0033674865696045,-0.0033674865696045
2012-09-18,548.3899965286255,0.0015889732564104,1,1.0,0.0015889732564104,0.0,0.0,-0.0015889732564104
2012-09-19,554.1700048446655,0.0105399594314778,1,0.0,0.0105399594314778,0.0,0.0,-0.0105399594314778
2012-09-20,548.1600022315979,-0.0108450521690581,0,0.0,-0.0108450521690581,-0.0,-0.0,0.0108450521690581
2012-09-21,549.8899970054626,0.0031560032961577,1,0.0,0.0031560032961577,0.0,0.0,-0.0031560032961577
2012-09-24,550.840003490448,0.0017276300535722,1,0.0,0.0017276300535722,0.0017276300535722,0.0017276300535722,0.0017276300535722
2012-09-25,542.8099961280823,-0.0145777490949873,0,1.0,-0.0145777490949873,-0.0145777490949873,-0.0145777490949873,-0.0145777490949873
2012-09-26,537.5700078010559,-0.0096534484707424,0,1.0,-0.0096534484707424,-0.0096534484707424,-0.0096534484707424,-0.0096534484707424
2012-09-27,544.5699992179872,0.0130215438275003,1,1.0,0.0130215438275003,0.0130215438275003,0.0130215438275003,0.0130215438275003
2012-09-28,541.1400008201599,-0.0062985445447834,0,1.0,-0.0062985445447834,-0.0062985445447834,-0.0062985445447834,-0.0062985445447834
2012-10-01,538.4099993705751,-0.0050449078712483,0,1.0,-0.0050449078712483,-0.0,-0.0,0.0050449078712483
2012-10-02,543.1700077056885,0.0088408616865922,1,0.0,0.0088408616865922,0.0,0.0,-0.0088408616865922
2012-10-03,545.3899893760681,0.0040870844098273,1,0.0,0.0040870844098273,0.0,0.0,-0.0040870844098273
2012-10-04,549.0499973297118,0.0067108088247658,1,0.0,0.0067108088247658,0.0067108088247658,0.0067108088247658,0.0067108088247658
2012-10-05,544.9900078773499,-0.0073945714818463,0,1.0,-0.0073945714818463,-0.0073945714818463,-0.0073945714818463,-0.0073945714818463
2012-10-08,542.1500039100647,-0.0052111119951474,0,1.0,-0.0052111119951474,-0.0052111119951474,-0.0052111119951474,-0.0052111119951474
2012-10-09,538.0200018882751,-0.0076178216213287,0,1.0,-0.0076178216213287,-0.0076178216213287,-0.0076178216213287,-0.0076178216213287
2012-10-10,532.2299947738646,-0.0107616949074186,0,1.0,-0.0107616949074186,-0.0,-0.0,0.0107616949074186
2012-10-11,530.5600085258484,-0.0031377153944994,0,0.0,-0.0031377153944994,-0.0,-0.0,0.0031377153944994
2012-10-12,523.7799887657167,-0.0127789875813859,0,0.0,-0.0127789875813859,-0.0,-0.0,0.0127789875813859
2012-10-15,527.479998588562,0.0070640534235844,1,0.0,0.0070640534235844,0.0,0.0,-0.0070640534235844
2012-10-16,531.8799996376039,0.0083415505058301,1,0.0,0.0083415505058301,0.0083415505058301,0.0083415505058301,0.0083415505058301
2012-10-17,531.5700016021729,-0.000582834540953,0,1.0,-0.000582834540953,-0.000582834540953,-0.000582834540953,-0.000582834540953
2012-10-18,533.7300066947937,0.0040634442991713,1,1.0,0.0040634442991713,0.0040634442991713,0.0040634442991713,0.0040634442991713
2012-10-19,527.3299989700316,-0.0119910959557905,0,1.0,-0.0119910959557905,-0.0119910959557905,-0.0119910959557905,-0.0119910959557905
2012-10-22,524.1799869537354,-0.00597351188525,0,1.0,-0.00597351188525,-0.00597351188525,-0.00597351188525,-0.00597351188525
2012-10-23,521.6200060844421,-0.004883782160724,0,1.0,-0.004883782160724,-0.004883782160724,-0.004883782160724,-0.004883782160724
2012-10-24,521.5200018882751,-0.0001917184828045,0,1.0,-0.0001917184828045,-0.0001917184828045,-0.0001917184828045,-0.0001917184828045
2012-10-25,506.6200003623962,-0.0285703356955251,0,1.0,-0.0285703356955251,-0.0,-0.0,0.0285703356955251
2012-10-26,503.660005569458,-0.0058426331191443,0,0.0,-0.0058426331191443,-0.0,-0.0,0.0058426331191443
2012-10-31,506.3299908638001,0.0053011659945547,1,0.0,0.0053011659945547,0.0053011659945547,0.0053011659945547,0.0053011659945547
2012-11-01,514.3399953842163,0.0158197315287431,1,1.0,0.0158197315287431,0.0158197315287431,0.0158197315287431,0.0158197315287431
2012-11-02,506.0899958610535,-0.0160399727752068,0,1.0,-0.0160399727752068,-0.0160399727752068,-0.0160399727752068,-0.0160399727752068
2012-11-05,508.96999168396,0.0056906792200199,1,1.0,0.0056906792200199,0.0,0.0,-0.0056906792200199
2012-11-06,512.7400097846985,0.0074071520174798,1,0.0,0.0074071520174798,0.0074071520174798,0.0074071520174798,0.0074071520174798
2012-11-07,503.4199962615967,-0.0181768797933582,0,1.0,-0.0181768797933582,-0.0181768797933582,-0.0181768797933582,-0.0181768797933582
2012-11-08,495.9200043678284,-0.0148980810247175,0,1.0,-0.0148980810247175,-0.0148980810247175,-0.0148980810247175,-0.0148980810247175
2012-11-09,495.6599931716919,-0.0005243006812518,0,1.0,-0.0005243006812518,-0.0005243006812518,-0.0005243006812518,-0.0005243006812518
2012-11-12,491.2300033569336,-0.0089375577528683,0,1.0,-0.0089375577528683,-0.0089375577528683,-0.0089375577528683,-0.0089375577528683
2012-11-13,491.1500053405762,-0.0001628524638371,0,1.0,-0.0001628524638371,-0.0001628524638371,-0.0001628524638371,-0.0001628524638371
2012-11-14,483.34000158309937,-0.0159014632445358,0,1.0,-0.0159014632445358,-0.0159014632445358,-0.0159014632445358,-0.0159014632445358
2012-11-15,484.1400046348572,0.0016551558926169,1,1.0,0.0016551558926169,0.0,0.0,-0.0016551558926169
2012-11-16,485.2199926376343,0.0022307348957697,1,0.0,0.0022307348957697,0.0022307348957697,0.0022307348957697,0.0022307348957697
2012-11-19,491.06000566482544,0.0120358046160569,1,1.0,0.0120358046160569,0.0120358046160569,0.0120358046160569,0.0120358046160569
2012-11-20,490.92000341415405,-0.0002851021240913,0,1.0,-0.0002851021240913,-0.0002851021240913,-0.0002851021240913,-0.0002851021240913
2012-11-21,490.4800057411194,-0.000896271632801,0,1.0,-0.000896271632801,-0.0,-0.0,0.000896271632801
2012-11-23,495.92999601364136,0.0111115442193958,1,0.0,0.0111115442193958,0.0,0.0,-0.0111115442193958
2012-11-26,497.61999940872187,0.0034077458687014,1,0.0,0.0034077458687014,0.0034077458687014,0.0034077458687014,0.0034077458687014
2012-11-27,499.21000480651855,0.0031952200467946,1,1.0,0.0031952200467946,0.0031952200467946,0.0031952200467946,0.0031952200467946
2012-11-28,500.919997215271,0.0034253969116968,1,1.0,0.0034253969116968,0.0034253969116968,0.0034253969116968,0.0034253969116968
2012-11-29,504.9399976730346,0.0080252345286908,1,1.0,0.0080252345286908,0.0080252345286908,0.0080252345286908,0.0080252345286908
2012-11-30,504.52999782562256,-0.0008119773622639,0,1.0,-0.0008119773622639,-0.0008119773622639,-0.0008119773622639,-0.0008119773622639
2012-12-03,502.0900058746338,-0.0048361682387656,0,1.0,-0.0048361682387656,-0.0048361682387656,-0.0048361682387656,-0.0048361682387656
2012-12-04,500.01000499725336,-0.0041426852816101,0,1.0,-0.0041426852816101,-0.0041426852816101,-0.0041426852816101,-0.0041426852816101
2012-12-05,498.0999989509583,-0.0038199356556988,0,1.0,-0.0038199356556988,-0.0038199356556988,-0.0038199356556988,-0.0038199356556988
2012-12-06,501.7199935913086,0.0072676061995069,1,1.0,0.0072676061995069,0.0072676061995069,0.0072676061995069,0.0072676061995069
2012-12-07,499.5699954032898,-0.0042852551532361,0,1.0,-0.0042852551532361,-0.0042852551532361,-0.0042852551532361,-0.0042852551532361
2012-12-10,502.70000267028814,0.0062654028380377,1,1.0,0.0062654028380377,0.0062654028380377,0.0062654028380377,0.0062654028380377
2012-12-11,505.7400035858154,0.0060473461296581,1,1.0,0.0060473461296581,0.0,0.0,-0.0060473461296581
2012-12-12,506.9600009918213,0.0024123015726573,1,0.0,0.0024123015726573,0.0024123015726573,0.0024123015726573,0.0024123015726573
2012-12-13,501.6599998474121,-0.0104544759626799,0,1.0,-0.0104544759626799,-0.0104544759626799,-0.0104544759626799,-0.0104544759626799
2012-12-14,497.030011177063,-0.0092293359481668,0,1.0,-0.0092293359481668,-0.0092293359481668,-0.0092293359481668,-0.0092293359481668
2012-12-17,503.6700024604797,0.0133593367283637,1,1.0,0.0133593367283637,0.0,0.0,-0.0133593367283637
2012-12-18,514.5600037574768,0.0216213021299627,1,0.0,0.0216213021299627,0.0216213021299627,0.0216213021299627,0.0216213021299627
2012-12-19,511.5599999427795,-0.0058302312515359,0,1.0,-0.0058302312515359,-0.0,-0.0,0.0058302312515359
2012-12-20,515.4500098228456,0.0076042104161799,1,0.0,0.0076042104161799,0.0076042104161799,0.0076042104161799,0.0076042104161799
2012-12-21,515.6899929046632,0.0004655797405068,1,1.0,0.0004655797405068,0.0004655797405068,0.0004655797405068,0.0004655797405068
2012-12-24,512.8000040054321,-0.0056041205743645,0,1.0,-0.0056041205743645,-0.0056041205743645,-0.0056041205743645,-0.0056041205743645
2012-12-26,508.7199954986572,-0.0079563347794585,0,1.0,-0.0079563347794585,-0.0,-0.0,0.0079563347794585
2012-12-27,509.0299968719482,0.0006093752477474,1,0.0,0.0006093752477474,0.0006093752477474,0.0006093752477474,0.0006093752477474
2012-12-28,502.4099917411804,-0.013005137558589,0,1.0,-0.013005137558589,-0.0,-0.0,0.013005137558589
2012-12-31,509.6000027656555,0.0143110430577961,1,0.0,0.0143110430577961,0.0,0.0,-0.0143110430577961
2013-01-02,519.9999976158142,0.0204081530488946,1,0.0,0.0204081530488946,0.0204081530488946,0.0204081530488946,0.0204081530488946
2013-01-03,518.7600045204164,-0.0023846021174678,0,1.0,-0.0023846021174678,-0.0,-0.0,0.0023846021174678
2013-01-04,520.0599942207336,0.0025059559121547,1,0.0,0.0025059559121547,0.0025059559121547,0.0025059559121547,0.0025059559121547
2013-01-07,517.6599941253662,-0.0046148523671074,0,1.0,-0.0046148523671074,-0.0046148523671074,-0.0046148523671074,-0.0046148523671074
2013-01-08,514.1099991798401,-0.0068577734146215,0,1.0,-0.0068577734146215,-0.0068577734146215,-0.0068577734146215,-0.0068577734146215
2013-01-09,516.6100034713745,0.0048627809136618,1,1.0,0.0048627809136618,0.0048627809136618,0.0048627809136618,0.0048627809136618
2013-01-10,516.9799957275392,0.0007161925895324,1,1.0,0.0007161925895324,0.0,0.0,-0.0007161925895324
2013-01-11,519.6600017547606,0.0051839646589229,1,0.0,0.0051839646589229,0.0051839646589229,0.0051839646589229,0.0051839646589229
2013-01-14,518.7400016784668,-0.0017703884716686,0,1.0,-0.0017703884716686,-0.0017703884716686,-0.0017703884716686,-0.0017703884716686
2013-01-15,521.5999960899353,0.0055133485025533,1,1.0,0.0055133485025533,0.0055133485025533,0.0055133485025533,0.0055133485025533
2013-01-16,519.8399968147278,-0.0033742317645724,0,1.0,-0.0033742317645724,-0.0033742317645724,-0.0033742317645724,-0.0033742317645724
2013-01-17,524.1400012969972,0.008271784604142,1,1.0,0.008271784604142,0.008271784604142,0.008271784604142,0.008271784604142
2013-01-18,521.4299993515015,-0.0051703780264616,0,1.0,-0.0051703780264616,-0.0051703780264616,-0.0051703780264616,-0.0051703780264616
2013-01-22,525.2899990081787,0.0074027187953855,1,1.0,0.0074027187953855,0.0,0.0,-0.0074027187953855
2013-01-23,527.1600041389465,0.0035599480940027,1,0.0,0.0035599480940027,0.0035599480940027,0.0035599480940027,0.0035599480940027
2013-01-24,531.2699966430664,0.007796480142368,1,1.0,0.007796480142368,0.007796480142368,0.007796480142368,0.007796480142368
2013-01-25,533.9199976921082,0.0049880495149101,1,1.0,0.0049880495149101,0.0049880495149101,0.0049880495149101,0.0049880495149101
2013-01-28,528.6599984169006,-0.009851661855604,0,1.0,-0.009851661855604,-0.0,-0.0,0.009851661855604
2013-01-29,528.7399935722351,0.0001513168304279,1,0.0,0.0001513168304279,0.0001513168304279,0.0001513168304279,0.0001513168304279
2013-01-30,521.3499932289124,-0.0139766244906025,0,1.0,-0.0139766244906025,-0.0139766244906025,-0.0139766244906025,-0.0139766244906025
2013-01-31,513.5699911117554,-0.0149228008405113,0,1.0,-0.0149228008405113,-0.0149228008405113,-0.0149228008405113,-0.0149228008405113
2013-02-01,513.1499977111816,-0.000817791942369,0,1.0,-0.000817791942369,-0.000817791942369,-0.000817791942369,-0.000817791942369
2013-02-04,511.8999953269959,-0.0024359395688613,0,1.0,-0.0024359395688613,-0.0,-0.0,0.0024359395688613
2013-02-05,516.5700044631958,0.00912289349254,1,0.0,0.00912289349254,0.00912289349254,0.00912289349254,0.00912289349254
2013-02-06,521.2800078392029,0.0091178414064161,1,1.0,0.0091178414064161,0.0091178414064161,0.0091178414064161,0.0091178414064161
2013-02-07,515.6200051307678,-0.0108578933074697,0,1.0,-0.0108578933074697,-0.0108578933074697,-0.0108578933074697,-0.0108578933074697
2013-02-08,519.9999971389769,0.008494612242786,1,1.0,0.008494612242786,0.008494612242786,0.008494612242786,0.008494612242786
2013-02-11,518.3699941635132,-0.0031346211239078,0,1.0,-0.0031346211239078,-0.0031346211239078,-0.0031346211239078,-0.0031346211239078
2013-02-12,518.360004901886,-1.9270524412418052e-05,0,1.0,-1.9270524412418052e-05,-0.0,-0.0,1.9270524412418052e-05
2013-02-13,519.2699899673462,0.0017555078649102,1,0.0,0.0017555078649102,0.0017555078649102,0.0017555078649102,0.0017555078649102
2013-02-14,519.2300052642821,-7.700175984848291e-05,0,1.0,-7.700175984848291e-05,-7.700175984848291e-05,-7.700175984848291e-05,-7.700175984848291e-05
2013-02-15,522.3399996757506,0.0059896276793278,1,1.0,0.0059896276793278,0.0059896276793278,0.0059896276793278,0.0059896276793278
2013-02-19,526.7800030708313,0.0085002170958317,1,1.0,0.0085002170958317,0.0085002170958317,0.0085002170958317,0.0085002170958317
2013-02-20,521.1399993896483,-0.0107065637425581,0,1.0,-0.0107065637425581,-0.0107065637425581,-0.0107065637425581,-0.0107065637425581
2013-02-21,514.8699984550476,-0.0120313177686306,0,1.0,-0.0120313177686306,-0.0120313177686306,-0.0120313177686306,-0.0120313177686306
2013-02-22,521.3700013160707,0.0126245515965723,1,1.0,0.0126245515965723,0.0126245515965723,0.0126245515965723,0.0126245515965723
2013-02-25,507.020001411438,-0.0275236393893195,0,1.0,-0.0275236393893195,-0.0275236393893195,-0.0275236393893195,-0.0275236393893195
2013-02-26,506.7500009536743,-0.0005325242732279,0,1.0,-0.0005325242732279,-0.0,-0.0,0.0005325242732279
2013-02-27,510.8500094413757,0.0080907912777217,1,0.0,0.0080907912777217,0.0080907912777217,0.0080907912777217,0.0080907912777217
2013-02-28,509.8900027275085,-0.0018792340141423,0,1.0,-0.0018792340141423,-0.0,-0.0,0.0018792340141423
2013-03-01,510.8500008583069,0.0018827553504934,1,0.0,0.0018827553504934,0.0,0.0,-0.0018827553504934
2013-03-04,511.3000040054322,0.0008808909589295,1,0.0,0.0008808909589295,0.0,0.0,-0.0008808909589295
2013-03-05,518.9599967002869,0.0149814055052761,1,0.0,0.0149814055052761,0.0,0.0,-0.0149814055052761
2013-03-06,520.4800038337709,0.0029289485570151,1,0.0,0.0029289485570151,0.0029289485570151,0.0029289485570151,0.0029289485570151
2013-03-07,521.1300010681151,0.0012488418950904,1,1.0,0.0012488418950904,0.0,0.0,-0.0012488418950904
2013-03-08,523.8900027275084,0.0052961864673619,1,0.0,0.0052961864673619,0.0,0.0,-0.0052961864673619
2013-03-11,526.1199955940247,0.0042566051173074,1,0.0,0.0042566051173074,0.0042566051173074,0.0042566051173074,0.0042566051173074
2013-03-12,526.7300081253052,0.0011594551364499,1,1.0,0.0011594551364499,0.0,0.0,-0.0011594551364499
2013-03-13,529.6000046730042,0.0054487052254981,1,0.0,0.0054487052254981,0.0,0.0,-0.0054487052254981
2013-03-14,531.7100048065187,0.0039841391897592,1,0.0,0.0039841391897592,0.0039841391897592,0.0039841391897592,0.0039841391897592
2013-03-15,529.0199947357179,-0.0050591676787794,0,1.0,-0.0050591676787794,-0.0050591676787794,-0.0050591676787794,-0.0050591676787794
2013-03-18,522.9299998283386,-0.011511842591926,0,1.0,-0.011511842591926,-0.011511842591926,-0.011511842591926,-0.011511842591926
2013-03-19,520.880003452301,-0.0039202118385071,0,1.0,-0.0039202118385071,-0.0,-0.0,0.0039202118385071
2013-03-20,523.9199924468993,0.0058362559024149,1,0.0,0.0058362559024149,0.0058362559024149,0.0058362559024149,0.0058362559024149
2013-03-21,520.5699987411499,-0.006394094048795,0,1.0,-0.006394094048795,-0.006394094048795,-0.006394094048795,-0.006394094048795
2013-03-22,523.0000085830688,0.0046679790379684,1,1.0,0.0046679790379684,0.0046679790379684,0.0046679790379684,0.0046679790379684
2013-03-25,522.8599963188171,-0.0002677098698927,0,1.0,-0.0002677098698927,-0.0,-0.0,0.0002677098698927
2013-03-26,526.1899914741516,0.0063688084358703,1,0.0,0.0063688084358703,0.0063688084358703,0.0063688084358703,0.0063688084358703
2013-03-27,528.4400043487549,0.0042760465061293,1,1.0,0.0042760465061293,0.0042760465061293,0.0042760465061293,0.0042760465061293
2013-03-28,532.0799970626831,0.0068881853833417,1,1.0,0.0068881853833417,0.0068881853833417,0.0068881853833417,0.0068881853833417
2013-04-01,528.8600006103517,-0.0060517149114932,0,1.0,-0.0060517149114932,-0.0060517149114932,-0.0060517149114932,-0.0060517149114932
2013-04-02,531.3300013542175,0.0046704245755311,1,1.0,0.0046704245755311,0.0046704245755311,0.0046704245755311,0.0046704245755311
2013-04-03,527.539990901947,-0.0071330631483461,0,1.0,-0.0071330631483461,-0.0071330631483461,-0.0071330631483461,-0.0071330631483461
2013-04-04,534.3099994659424,0.0128331665480383,1,1.0,0.0128331665480383,0.0128331665480383,0.0128331665480383,0.0128331665480383
2013-04-05,517.8599977493286,-0.0307873738710785,0,1.0,-0.0307873738710785,-0.0307873738710785,-0.0307873738710785,-0.0307873738710785
2013-04-08,518.3999934196472,0.0010427445113843,1,1.0,0.0010427445113843,0.0010427445113843,0.0010427445113843,0.0010427445113843
2013-04-09,518.9000000953673,0.0009645190626295,1,1.0,0.0009645190626295,0.0,0.0,-0.0009645190626295
